Pressure1,Flow2,Level3,DATETIME,ATT_FLAG
-0.2555303075368036,0.25597237916578136,0.6759238033813271,2026-05-21 01:00:00,0
-1.2526327408297369,-2.57200659561758,-0.5142259622934904,2026-05-21 02:00:00,0
-2.0393399131976078,-0.018544723773617124,-0.9808834718982652,2026-05-21 03:00:00,0
-0.7462779382056333,0.3721553307875936,-1.3352199929229003,2026-05-21 04:00:00,0
0.5505155306972755,-1.2969070828216027,0.022382927967754755,2026-05-21 05:00:00,0
1.6353344297688042,-1.2186712784769218,1.8168271250166748,2026-05-21 06:00:00,0
-0.841217386805961,1.7732946012452313,-0.0005794910934484163,2026-05-21 07:00:00,1
-0.09932229046698826,-1.5575270220355548,-1.4711642042571702,2026-05-21 08:00:00,0
-0.28928068638779475,-1.3538176568887157,2.033603570443492,2026-05-21 09:00:00,0
0.9948088483495799,-1.0476228470948636,-0.6086154650627911,2026-05-21 10:00:00,1
0.9505437482168769,0.487017284287447,0.4533588184336212,2026-05-21 11:00:00,0
1.87006767665653,0.6698295860510102,0.9806792712136787,2026-05-21 12:00:00,0
1.1090371282787754,-1.4237994910062288,-0.4256523411068549,2026-05-21 13:00:00,0
2.7452857524005028,1.851144984134524,2.027922260186314,2026-05-21 14:00:00,0
-0.5422749307198534,0.6769507552141675,-0.004920506690575955,2026-05-21 15:00:00,0
-0.2778827087961739,-0.6044409214384852,-0.9643123245697551,2026-05-21 16:00:00,0
0.41512918271134985,-1.2126824769356632,-0.46084258866990185,2026-05-21 17:00:00,0
2.8377536617135317,-0.4679419035663084,-0.7852649410356095,2026-05-21 18:00:00,0
-0.20261152552857425,0.3151943393113227,-2.0412827823468023,2026-05-21 19:00:00,0
0.8409010273713665,1.995085013110714,-2.227845669592656,2026-05-21 20:00:00,0
-1.4177168789855001,-0.8485662121994422,-0.3425117396730618,2026-05-21 21:00:00,0
0.7396199868336248,-0.40385114051119925,1.6368999056884475,2026-05-21 22:00:00,0
1.3769308445858937,-0.7142814103354137,-0.32484577229551725,2026-05-21 23:00:00,0
0.14167096003901974,-0.3136327771161543,0.43704940462369274,2026-05-22 00:00:00,0
-1.241374065353825,-0.19188642421466184,-0.002356231584398616,2026-05-22 01:00:00,0
-0.5926967475449177,1.401958113183003,-0.4510083513517381,2026-05-22 02:00:00,1
0.08559025920864559,1.1169997196675803,-1.0397262844317166,2026-05-22 03:00:00,0
0.22975932820250838,-0.7604803278863193,-0.41391416461279273,2026-05-22 04:00:00,0
0.8986638312144403,1.0134594764711167,0.6033130591135557,2026-05-22 05:00:00,0
-1.1553603306501727,-0.26862016289470314,-0.42353804835192316,2026-05-22 06:00:00,0
-1.1824242043173703,-0.41989707468888315,-1.1353562696128452,2026-05-22 07:00:00,0
1.28020572462477,0.15810142514746803,0.1762906730529854,2026-05-22 08:00:00,0
0.5133171311005595,0.5424413342845731,0.3244531765367098,2026-05-22 09:00:00,0
-0.5026291399517246,1.2451916716608098,-0.46301876630787225,2026-05-22 10:00:00,0
0.028234862803009155,0.8605168326466612,-0.11396541739024886,2026-05-22 11:00:00,0
-0.1488082586751651,-2.321275620395163,-1.688612648733768,2026-05-22 12:00:00,0
-0.968412198408828,0.5857077863018747,-0.31462173253851083,2026-05-22 13:00:00,0
0.8263131375074202,0.2489425618908155,0.1609815312721388,2026-05-22 14:00:00,0
0.6624612822274494,-0.6697855426332874,0.466911400268266,2026-05-22 15:00:00,0
0.08170769066576065,-1.3617130923698217,0.8278249420775101,2026-05-22 16:00:00,0
-0.4217231869754618,-0.9240007420719857,-0.12157754862985493,2026-05-22 17:00:00,0
-3.4673807792786597,0.04579217169966708,-1.5967049845087211,2026-05-22 18:00:00,0
-0.006363945985495026,0.19294327459281754,1.0966468819840707,2026-05-22 19:00:00,0
-0.7335886806937161,-0.016640192224925413,1.6124478540829037,2026-05-22 20:00:00,0
-2.0318331962644036,-2.060660065917551,-0.5764051840412592,2026-05-22 21:00:00,0
1.1139899508541768,-0.8170060893426706,-0.6059107950901538,2026-05-22 22:00:00,0
0.10739277822567683,0.6241848683852289,-1.2557576408532367,2026-05-22 23:00:00,0
0.19241907119360802,-0.43408799932242625,-1.8266129443431056,2026-05-23 00:00:00,0
-0.8795796947165773,1.9289698887508164,-0.2835815637103144,2026-05-23 01:00:00,0
-1.268045678649111,-1.210790783909349,0.19311929200793465,2026-05-23 02:00:00,0
0.07352726062095559,0.16990952712625018,-0.49332909358164007,2026-05-23 03:00:00,0
0.014463278939905753,1.1313165668438816,-0.3332567407076885,2026-05-23 04:00:00,0
1.0079495091243538,-0.589215979652212,-0.3014056598917403,2026-05-23 05:00:00,1
0.6038056589070666,0.6004075656434078,-1.1668184948865414,2026-05-23 06:00:00,1
-0.6798474240290584,0.8505810874489477,-0.3567903922932033,2026-05-23 07:00:00,0
-0.7048018712438661,-0.3263541685128007,-0.06677952088830727,2026-05-23 08:00:00,0
-0.6965849504963887,-0.025315281450498037,0.7108246625689443,2026-05-23 09:00:00,0
-0.6747823169733596,0.6478721263175663,-0.29927613137320636,2026-05-23 10:00:00,0
-0.009416708735128385,-0.4488656002325401,-0.6054112014370069,2026-05-23 11:00:00,0
0.9874024708769891,0.3645289232712589,-0.7000786134353713,2026-05-23 12:00:00,0
-0.05799751587694084,-1.8428712418564992,-1.7196354138349215,2026-05-23 13:00:00,0
1.6976412287131286,-1.5124087761191911,-0.5627657746733378,2026-05-23 14:00:00,0
-0.2916555077002469,-0.3803379901356265,0.35829203504985996,2026-05-23 15:00:00,0
-1.6369266975592558,-1.6518036597974255,-0.01709568202425225,2026-05-23 16:00:00,0
0.6424323445229992,0.6747805357139258,1.2523341456072583,2026-05-23 17:00:00,0
0.09634428841259343,0.08214247171355471,1.1848637394264134,2026-05-23 18:00:00,0
0.17059694568763395,-0.32663069673656003,0.42932461167121455,2026-05-23 19:00:00,1
0.21460085967531647,0.44728445334071,-0.2922230928744663,2026-05-23 20:00:00,1
-1.1012334814850662,-0.40327229484615057,-0.3406826968524144,2026-05-23 21:00:00,0
0.10792775506411074,0.4568446228037355,0.9673032031656603,2026-05-23 22:00:00,0
-1.5336729325580352,1.1336961759242632,1.002210337879119,2026-05-23 23:00:00,1
-1.9049765782114316,-1.39246751902756,-0.7832526177723529,2026-05-24 00:00:00,1
-0.6789577333637319,0.6824051127073401,-0.5295503405190993,2026-05-24 01:00:00,0
0.8610254724722436,1.195550262169106,-0.2662662461719058,2026-05-24 02:00:00,0
-0.8880282930597821,2.9002047310059718,0.06304208432209076,2026-05-24 03:00:00,0
